c1,c2
360447,0.522244217
352075,0.522379035
361464,0.522382525
355461,0.522470827
359350,0.52253618
353329,0.522573025
352641,0.522616514
361297,0.522662836
353928,0.522662836
356708,0.522695643
355162,0.522706444
372982,0.522745602
364162,0.522753989
352880,0.522875532
353083,0.523016022
354903,0.523097236
366627,0.52314593
355347,0.523151676
359773,0.523175901
352480,0.523238018
353998,0.523322969
363817,0.523338532
352753,0.523427083
361244,0.523495566
352382,0.523496849
360182,0.523640998
354924,0.523785408
353347,0.523924857
357042,0.524174785
353252,0.52436921
368876,0.52436921
359370,0.524387131
350619,0.524387131
356916,0.524453496
368842,0.524474603
373315,0.524511003
353214,0.524647902
369982,0.525064368
373010,0.525134996
373268,0.525311723
374882,0.525503765
361702,0.525504322
353529,0.525662959
361403,0.525784142
352541,0.525819511
355186,0.525926459
374943,0.526288642
367790,0.526293744
361697,0.526558795
373427,0.526680624
374936,0.526687658
369001,0.526807466
367771,0.526854487
351483,0.526928818
361738,0.527001661
357567,0.527225277
365287,0.527233557
365565,0.527317204
358856,0.527534202
372897,0.527561717
352558,0.527639634
353687,0.527800942
355640,0.527800942
368369,0.527897012
358270,0.527914156
363435,0.527987528
372712,0.5281948
352620,0.528204471
365225,0.52821041
358713,0.528248328
367297,0.52832431
364770,0.528345686
355755,0.528564042
352892,0.529180336
365555,0.529233074
367329,0.529316489
356921,0.529452633
371749,0.529637408
355990,0.529648239
354610,0.529739397
364746,0.529752516
365313,0.52977859
361708,0.529813397
373056,0.529813397
369344,0.529813397
369039,0.529813397
373064,0.529813397
365937,0.529813397
368561,0.529813397
366603,0.529831359
369328,0.529855223
360030,0.530002233
371805,0.530048885
369854,0.530058771
364816,0.530270391
350620,0.530270391
372946,0.530270391
373566,0.530270391
356185,0.530270391
356966,0.530270391
371912,0.530270391
358119,0.530270391
361367,0.530366826
374011,0.530371918
353147,0.530551394
367620,0.530627453
366281,0.530627453
368639,0.530957573
368921,0.530957573
374514,0.5310629
374692,0.531623187
370112,0.531623187
356856,0.531639644
353462,0.531754054
355238,0.531975466
367695,0.531975466
362196,0.531975466
352525,0.531975466
362270,0.531975466
361201,0.531975466
358943,0.531975466
374941,0.531975466
359491,0.531975466
374632,0.531975466
365133,0.531975466
372380,0.532053813
366698,0.532076873
352493,0.532083059
371768,0.53213852
373813,0.532222838
368887,0.532336421
370855,0.532414769
353509,0.532457032
373360,0.532457032
372954,0.532471804
363370,0.532557318
363895,0.532773418
368423,0.532773418
373047,0.532773418
359156,0.532855427
355676,0.532863396
354884,0.532999855
353091,0.533101655
373882,0.533123797
367766,0.533146926
366237,0.533146926
364868,0.533238488
352970,0.533289711
367400,0.53340579
353634,0.533655275
371152,0.533791392
372494,0.533879417
369173,0.533967158
352896,0.534074192
369105,0.534114885
355211,0.534123514
354641,0.534129099
371876,0.534161142
364828,0.534188068
353379,0.534300254
366974,0.534425308
362228,0.534463378
366752,0.534513046
359999,0.534549574
352305,0.534563602
355697,0.534598513
363177,0.534730305
374459,0.534844238
361399,0.53485472
354712,0.535018943
359666,0.535085455
361911,0.535534738
353065,0.5357786
352193,0.535782171
351927,0.535859354
366716,0.535859354
352691,0.535890613
355766,0.535910953
357869,0.536066217
373623,0.536231004
361340,0.536231004
359398,0.536301615
373779,0.536301615
352897,0.536674401
371256,0.536748266
371331,0.536793543
369024,0.536823085
352655,0.536933565
361035,0.536939623
361628,0.536983523
363246,0.536993905
361157,0.537126391
363679,0.537143274
351840,0.537158538
371263,0.537263317
372819,0.537276075
374962,0.537293363
373580,0.537342755
366590,0.537485307
367321,0.537732828
360115,0.537907132
364744,0.537937608
363821,0.537937608
368247,0.537937608
356525,0.537937608
365127,0.537937608
356951,0.537937608
371391,0.537982065
371917,0.53803938
372143,0.53816543
354118,0.538340204
368399,0.538387653
357699,0.538471974
350473,0.538658324
350735,0.538667169
358053,0.538854512
353919,0.538904832
367170,0.538958324
375043,0.538988093
353125,0.538988093
362244,0.538988093
359721,0.539082207
365830,0.539189858
372876,0.5392382
373112,0.539284074
357417,0.539284074
356491,0.539284074
357298,0.539284074
365359,0.539284074
357163,0.539284074
373609,0.539284074
351932,0.53931385
353628,0.539430856
373371,0.539525062
353627,0.539548145
353007,0.539600249
362821,0.539644831
350088,0.539708775
373202,0.539740008
373889,0.539851731
361281,0.539884923
351123,0.540001985
368840,0.540036642
356603,0.540036642
352777,0.540173093
368848,0.540176523
356861,0.540176523
354110,0.540176523
367287,0.540281327
355071,0.540391678
351213,0.540449523
353134,0.540555424
352889,0.540604494
369289,0.540703359
373747,0.540867781
365061,0.540984752
369275,0.540984752
371745,0.540984752
352115,0.540984752
362219,0.540984752
354553,0.540984752
357589,0.540984752
368996,0.540984752
359137,0.540984752
368239,0.540984752
352905,0.541060712
352814,0.541243883
361378,0.541329883
352654,0.54139712
352844,0.541430585
351114,0.541465039
354822,0.541465039
354033,0.541465039
373871,0.541736902
371462,0.541736902
371905,0.541876705
370553,0.54211391
367461,0.542125046
372001,0.542130005
360830,0.542130005
365462,0.542142315
361044,0.542151535
356382,0.542151535
350608,0.54215355
357556,0.542158174
365717,0.542356407
357566,0.542356847
352268,0.542487572
363459,0.542735473
370700,0.542752966
367829,0.542805103
351607,0.542879959
353453,0.542887094
357592,0.542887094
359533,0.543081181
365824,0.543102164
358139,0.543213213
354753,0.543218977
370674,0.543414607
357506,0.543425626
352289,0.543425626
360175,0.543600626
357208,0.543647887
355335,0.543706349
360881,0.543829063
350359,0.543876258
351067,0.543915388
357562,0.544122529
353525,0.544150974
369272,0.544256591
350679,0.544290928
355256,0.544487278
373120,0.544487278
372893,0.544487278
353353,0.544676334
373377,0.544705771
358015,0.544789868
363198,0.54480178
360028,0.54480178
367986,0.54480178
362910,0.54480178
369250,0.54488969
370440,0.544928468
369887,0.544984465
370762,0.545124204
368624,0.545155862
365031,0.545186433
352514,0.545219
364169,0.545240199
372490,0.545240199
351346,0.545303068
374827,0.545481181
359745,0.54558782
360475,0.5455952
366876,0.545623957
365281,0.54569095
350591,0.545789663
364052,0.545912808
363196,0.545930046
370079,0.546019325
374552,0.546027258
359973,0.54611457
369177,0.546184427
351263,0.546189406
370009,0.546244387
353201,0.546349609
359686,0.546428901
359446,0.546592746
354525,0.546836505
353167,0.546918067
360244,0.547050142
368603,0.54707362
353793,0.547261753
354496,0.547335343
352531,0.547462586
357134,0.547653989
352120,0.54766815
359160,0.547843929
364926,0.547931733
359571,0.548015189
369367,0.548037443
374884,0.548110776
370571,0.548138712
361197,0.548160247
361008,0.548264059
360834,0.548344237
352482,0.548365058
360568,0.548481197
365493,0.548595095
351051,0.548760968
368143,0.548924683
350850,0.548945853
364319,0.548987775
358344,0.549158313
367630,0.549158313
366370,0.549158313
356559,0.549228078
374377,0.549335693
353052,0.549349033
355959,0.549581791
369968,0.54960913
373222,0.549915169
361372,0.549986236
357052,0.550291323
369427,0.550327451
361239,0.5503397
365300,0.550630663
356902,0.550630663
353004,0.550917832
356125,0.550932538
368107,0.551053839
353199,0.551099804
373552,0.551169474
357262,0.551169474
353909,0.551169474
353850,0.551299446
374642,0.551337768
360924,0.551443039
373099,0.551508646
350939,0.551755756
356868,0.551848374
353867,0.551848374
355829,0.552124705
357565,0.552136012
369803,0.552212597
355806,0.552519468
356887,0.552523194
351753,0.552525484
364255,0.552935113
351684,0.552945835
363781,0.553182305
361736,0.553182305
364882,0.553182305
369343,0.553182305
373291,0.553295064
368966,0.553392287
357498,0.553416996
371380,0.553416996
364706,0.553447015
358172,0.553447015
357005,0.553456873
371914,0.553554912
367619,0.553744902
366295,0.55386651
371386,0.554006823
365759,0.554060134
353624,0.554253203
372975,0.554256911
353635,0.554268878
370887,0.554276193
372976,0.554340783
367136,0.554342478
361578,0.554367332
351089,0.554539187
357842,0.554539187
366042,0.554539187
360853,0.554539187
370563,0.554627611
374656,0.555108543
366700,0.555313494
370605,0.555431302
365998,0.555491593
368401,0.555798591
351225,0.555822939
353122,0.555850414
364827,0.55593956
370938,0.556215368
352343,0.55624572
357754,0.55635021
365859,0.556510069
366413,0.556614783
361041,0.556685347
353278,0.556739964
351874,0.556816613
364720,0.55691661
361660,0.55699978
352459,0.557069916
358437,0.557264209
372570,0.557392098
374957,0.55742579
363687,0.557470186
373034,0.557674316
354316,0.558030013
374442,0.558069236
365297,0.558318467
357647,0.558358927
353191,0.558362556
372889,0.558546198
374240,0.558572028
351520,0.558600882
364240,0.558694271
356102,0.558845541
354134,0.559018524
370333,0.559093235
357141,0.559151496
361359,0.559172312
369317,0.559179401
357242,0.559235503
352816,0.559442205
358360,0.559661638
353779,0.559743983
367582,0.560012673
353714,0.560059277
358631,0.560224084
354643,0.560293598
357223,0.560298721
367588,0.560606675
374415,0.560656393
361414,0.560759982
353116,0.560790952
369140,0.560847741
355421,0.560899302
361386,0.561136497
353380,0.561188708
371771,0.561188708
357466,0.561369807
374537,0.561430879
370248,0.561487147
367635,0.561524771
357003,0.561630604
362963,0.561657878
357573,0.561754542
358540,0.561827678
373016,0.561860699
352208,0.562279956
374177,0.562306531
353194,0.56232849
357507,0.56247938
355617,0.562511363
373735,0.562672778
352266,0.562762695
352893,0.562796566
357012,0.562806817
370268,0.562826297
356885,0.56296909
369123,0.563014848
366765,0.563154222
355949,0.563276978
353386,0.563616321
359553,0.563695746
367010,0.563774924
360047,0.563819934
369108,0.563921234
373092,0.563932999
369285,0.564418854
372722,0.564447774
372865,0.564453789
374848,0.564515602
361654,0.564651069
370331,0.564802455
357477,0.564833195
370983,0.565001407
362823,0.565168171
368009,0.565272255
360995,0.565732652
354172,0.565859817
353457,0.565875688
360249,0.565940286
356664,0.566195504
366596,0.566246676
355492,0.566366794
352951,0.566398439
359852,0.566398439
369347,0.566405463
351531,0.566471122
357493,0.566905568
361663,0.566926599
351037,0.566946944
358175,0.567036225
352574,0.567122492
366082,0.567193293
367720,0.567285241
360219,0.567464521
350440,0.56748017
367367,0.56748017
351682,0.56748017
357615,0.56748017
352742,0.56748017
361397,0.567578271
370319,0.567972173
355848,0.568137818
364837,0.568142394
375007,0.568159986
358145,0.568229797
353428,0.568229797
366541,0.568238308
367968,0.568433077
356957,0.568509811
370811,0.568583511
359771,0.568917003
361182,0.568947819
364422,0.568954095
350571,0.569065798
352392,0.569101695
368049,0.569104966
366402,0.569198539
357358,0.569217461
367110,0.56954473
350882,0.569652525
364958,0.569826801
361611,0.570039052
370676,0.570039052
351634,0.570159905
353896,0.570559591
368350,0.570564877
367152,0.570623832
352795,0.570668759
372571,0.57068732
366542,0.570758888
370984,0.570938914
369351,0.571020748
357467,0.57116163
362272,0.571297251
358387,0.571413726
367381,0.571435025
359529,0.571460731
361993,0.571684498
373911,0.571734783
350564,0.571992776
370072,0.572016541
370562,0.572100718
372952,0.572534769
363862,0.572568512
353507,0.572568512
365308,0.572568512
372989,0.572568512
361395,0.572590118
362450,0.572699826
363918,0.572853688
372581,0.572853688
369192,0.572999708
354689,0.573089855
373628,0.573170384
354873,0.573276498
354245,0.573482989
369122,0.573508406
353658,0.573565581
373484,0.573654629
355240,0.573670808
372294,0.573670808
366688,0.573675474
363299,0.573756848
352446,0.573871544
374773,0.573950393
362846,0.57399457
369199,0.57408891
359223,0.57408891
362159,0.574222156
353230,0.574282182
367988,0.574287466
353698,0.574363661
364983,0.574370102
358108,0.574544006
351873,0.574756185
359461,0.574756185
352049,0.574756185
356146,0.575055002
365076,0.575145207
373543,0.575274135
368419,0.575544075
368726,0.575705955
357535,0.575795841
370546,0.576042134
369769,0.576042551
360055,0.57612253
366080,0.576227543
366756,0.576309888
371300,0.576469004
353662,0.576540426
353473,0.576921521
364425,0.576940804
357515,0.576999148
375021,0.577075534
361320,0.5771135
359520,0.57738965
355821,0.577390123
353293,0.577418479
373860,0.577418479
359495,0.577418479
373065,0.577572909
370025,0.577573594
353399,0.577635449
356124,0.577717419
352989,0.577859154
368907,0.57810109
366321,0.57818898
360984,0.578202545
366428,0.578247427
360896,0.578343908
366797,0.578416584
368166,0.578495882
359144,0.578495882
354214,0.578501169
353371,0.578662346
364943,0.578870309
363957,0.578873135
360895,0.578876718
358662,0.578889181
369436,0.578910165
370200,0.578929469
373907,0.57919103
365401,0.579384978
359812,0.579388642
354990,0.579388642
359527,0.579444121
361054,0.579456299
367069,0.579950607
360977,0.580070179
353358,0.580085287
351532,0.580085287
352916,0.580125561
369574,0.580162364
360191,0.58030573
361669,0.580378366
361272,0.580397151
353470,0.580404795
357022,0.580826046
368890,0.580842518
359224,0.581170841
364037,0.581249117
371672,0.581271939
364757,0.581410998
358848,0.581499298
366275,0.582141805
373604,0.582158695
372113,0.582158695
354030,0.582244698
358695,0.5823258
355618,0.5824125
357305,0.582534418
352653,0.582534418
358356,0.58260523
369519,0.582688067
351988,0.582973472
353146,0.583154257
352008,0.583390503
354216,0.583450493
370637,0.583634712
373277,0.583702109
350468,0.583823244
359517,0.583823244
365963,0.583892868
360712,0.583936564
359269,0.58403266
360725,0.584124357
359628,0.584198539
354028,0.584198539
366822,0.584198539
363375,0.584198539
365116,0.584198539
354572,0.584198539
352913,0.584198539
370596,0.58420917
351061,0.584235475
351775,0.584240658
352160,0.584325914
368464,0.584605629
353216,0.584634039
351803,0.584642089
360039,0.584905157
351799,0.585313134
361411,0.585313134
350360,0.58548119
351414,0.585698606
364586,0.585721164
351792,0.585808932
362594,0.585964334
373062,0.586068533
358076,0.586209386
353298,0.586320921
353574,0.586688125
360644,0.586732714
353257,0.58695239
350580,0.587205641
352204,0.587225555
351031,0.587501127
356003,0.587546683
361268,0.587546683
372896,0.587546683
359754,0.587546683
364731,0.587546683
369176,0.587546683
370328,0.587546683
357505,0.587592229
368701,0.587652848
367398,0.587868777
354631,0.587993932
354857,0.588000711
364434,0.588061758
364930,0.588347389
359489,0.58840011
364297,0.588584685
364647,0.588670759
373518,0.58874679
365375,0.588761416
360877,0.588786901
352386,0.5888785
352646,0.588884174
368694,0.588982673
358260,0.589091605
357577,0.589124841
365166,0.589175666
364907,0.589229669
370974,0.589483687
357710,0.589541352
363765,0.589755346
365369,0.589786151
372183,0.589932112
359624,0.589937527
361451,0.590041288
352483,0.590330634
352576,0.590379482
371151,0.590940882
360901,0.591126494
374822,0.59118108
353641,0.591430513
357549,0.591533562
372140,0.591579929
365530,0.591662647
373049,0.591671694
371336,0.591695191
359673,0.591741874
352090,0.591985445
371464,0.591985445
359976,0.591985445
368232,0.591985445
356792,0.592201169
355010,0.592201169
352561,0.592374605
358110,0.592598815
359171,0.592625667
368436,0.592625667
351912,0.592675297
357106,0.592874309
370783,0.592971713
369313,0.592974683
361742,0.593492597
368683,0.593673792
368798,0.593673792
373278,0.593848856
358081,0.594211486
371703,0.594277579
354287,0.594277579
371886,0.594277579
358372,0.594277579
357143,0.594343591
362886,0.594511655
356523,0.594525925
355658,0.59480451
363093,0.595097189
361050,0.595181791
358161,0.595310356
352466,0.595449092
363162,0.595827502
350763,0.595861093
357362,0.596061395
370465,0.596263449
352339,0.596370011
359133,0.596589715
366766,0.596677424
355472,0.596759193
352922,0.596990233
365455,0.596990233
354931,0.597093398
359647,0.597111614
362826,0.597114696
358884,0.597249257
352348,0.597322712
351597,0.597351065
355372,0.597351065
357861,0.59744045
353666,0.597608642
366805,0.597810204
366308,0.597926596
372521,0.598154936
374900,0.598187432
361283,0.598198893
359568,0.59823885
360046,0.598285642
370956,0.598739653
361677,0.598787944
355926,0.598811785
357100,0.599413848
372302,0.599453504
361257,0.599696532
362740,0.59987726
358163,0.599902163
372992,0.600210967
364244,0.600364557
352867,0.600822603
361384,0.601108403
365400,0.601372283
360782,0.601389627
355834,0.601464846
356834,0.601562729
372651,0.601590183
368510,0.601718867
364018,0.601872884
371115,0.60187305
350513,0.601988006
369208,0.602005162
370510,0.602017422
358530,0.60238574
370021,0.602417229
354275,0.602542341
365412,0.602590759
363741,0.602590759
358434,0.602687437
375016,0.602839182
367768,0.602885043
362079,0.602982615
353531,0.602982615
366317,0.602983464
372652,0.603036001
372396,0.603122359
371522,0.603837813
350777,0.603982757
372794,0.60399594
369456,0.60419693
374338,0.604532521
373826,0.60489865
365491,0.605309756
353956,0.605644756
370607,0.605654508
355119,0.605721962
357105,0.605845056
374020,0.60590182
374046,0.605974549
366104,0.606229272
358750,0.606480342
363384,0.606719136
374633,0.606861202
372703,0.607070101
353427,0.607292868
356863,0.60741067
350933,0.607648477
359725,0.607752046
373216,0.607857781
352656,0.608252637
351438,0.608252637
358148,0.608605608
368793,0.60866675
373824,0.608792664
368712,0.60880559
368862,0.608875493
352991,0.60890834
372137,0.608965445
362208,0.609010923
366790,0.609066697
371085,0.609114593
353314,0.609123352
355332,0.609153924
357207,0.609235391
361165,0.60924576
351805,0.609539248
360844,0.60967443
370036,0.609688218
368780,0.609764655
361528,0.609878467
372545,0.61006646
371827,0.610215424
353079,0.610278942
364869,0.61045431
366624,0.610612554
355136,0.610659614
359872,0.610681902
359551,0.610691663
364910,0.610875729
358882,0.611117259
373655,0.611129634
366512,0.611201969
351645,0.611417587
353220,0.611472344
370815,0.611692997
358335,0.611692997
352554,0.611738297
371311,0.61178471
353777,0.611867066
352771,0.61206445
358885,0.612129658
353583,0.612135468
363226,0.612170518
370391,0.61220797
363373,0.61240982
361597,0.612465588
365291,0.612615298
360803,0.612716921
357725,0.612716921
359263,0.612789161
354647,0.612849057
356797,0.612953422
372986,0.612960232
359292,0.613182487
367387,0.613268245
361493,0.61338288
363049,0.613449185
352052,0.613597086
357160,0.613724081
355506,0.613759828
350406,0.613912243
373129,0.614498106
371001,0.614605789
374333,0.614697144
363380,0.614697144
359158,0.614857808
366140,0.614883568
370411,0.614892058
374354,0.615532774
365299,0.615638842
354079,0.61586426
366878,0.615903708
364831,0.615903708
370302,0.616108762
373425,0.616191852
361881,0.616335507
367415,0.616407643
352296,0.616684294
370119,0.616699852
361016,0.616856938
352713,0.617433152
370572,0.617519275
350707,0.617540292
352976,0.617590843
362472,0.617615677
373045,0.617615677
357098,0.617615677
373347,0.617999057
363754,0.617999057
357537,0.618276082
366536,0.618308863
371449,0.618611444
373212,0.618669574
370445,0.618669574
364728,0.618669574
355567,0.618669574
353598,0.618671013
369052,0.618693178
360887,0.619052204
368788,0.619061682
359596,0.61926854
357686,0.619442615
357172,0.619455589
353477,0.619477644
353429,0.619568973
374424,0.619602359
361318,0.619800042
352639,0.619854364
355065,0.620465787
370477,0.620586325
362669,0.620739026
368609,0.620810853
353454,0.620832357
361010,0.620951456
353349,0.621037722
354106,0.62117922
355221,0.621190588
355709,0.621207283
369073,0.621255902
366978,0.621369567
352842,0.621522207
368415,0.621589348
353026,0.621620111
366853,0.621689225
369387,0.621781533
362894,0.621800461
356032,0.622046297
353139,0.622192282
353576,0.622695415
374341,0.622695415
360021,0.623034588
360154,0.623039638
362981,0.623343704
359348,0.62355681
368952,0.623721577
370293,0.623969754
367314,0.624287485
356695,0.624948087
355376,0.625042168
357832,0.6250561
354042,0.625345069
371242,0.62616872
374213,0.626322143
373589,0.626508398
351841,0.626603146
352463,0.626967574
355577,0.62710898
368108,0.627179585
373978,0.627389742
352740,0.627896889
360297,0.628031502
360790,0.628124381
355440,0.628178281
366630,0.62840728
362561,0.628516149
364903,0.628604406
352948,0.628997384
355768,0.629042136
357290,0.629144843
366705,0.62921131
355754,0.629309766
359599,0.629408909
355438,0.629601941
359557,0.629794548
366270,0.629852888
357767,0.630053762
366011,0.630062093
363311,0.630212807
355116,0.6302636
353604,0.630326104
374134,0.630363344
363804,0.630371146
351961,0.63039007
373086,0.630718095
352803,0.631352436
362824,0.63151775
371815,0.63152417
353209,0.631545206
366024,0.631570487
368946,0.6316076
363997,0.631723462
360821,0.631723462
358001,0.63190417
374576,0.632075589
372197,0.632299053
358143,0.632431758
369396,0.632670751
359324,0.633067549
358419,0.633067549
352240,0.633067549
357734,0.633303933
350189,0.633356613
359479,0.633668949
375045,0.63370536
361371,0.633918425
359892,0.633995409
373152,0.634120558
353240,0.634426605
357648,0.634457616
361462,0.634845135
351842,0.634971135
365594,0.635270184
374090,0.635875623
351511,0.635974203
351858,0.635975503
356197,0.636094832
358366,0.636113475
367386,0.636271176
369816,0.636313649
356765,0.636543957
360395,0.636884289
352697,0.636900921
363108,0.63696756
354331,0.637086885
353969,0.637556401
372195,0.637844566
368051,0.638284613
373110,0.638368883
370949,0.638368883
356388,0.638549332
353515,0.638667809
365220,0.638925318
353688,0.639055006
374207,0.639076341
371255,0.639186074
357536,0.639264375
364535,0.639562474
374091,0.639800318
364320,0.639835647
358626,0.639877228
351509,0.640055583
351199,0.640055583
364439,0.640088397
363755,0.640685235
353015,0.64089115
369638,0.640949017
359106,0.641117339
355324,0.641754491
351790,0.642372436
352192,0.642396708
361013,0.642421163
363858,0.642604541
364901,0.642658354
360086,0.642779091
352908,0.643032781
355181,0.643084989
369236,0.643224811
366244,0.643299293
360320,0.643327084
357469,0.643535029
359614,0.643581034
361699,0.644320844
370682,0.644525963
370221,0.644563656
374610,0.644597692
374300,0.644680467
374066,0.644831023
357369,0.644946639
363214,0.645029153
374525,0.645691118
364638,0.645691118
374817,0.645721399
359981,0.645895134
372869,0.646376875
365703,0.646427931
365155,0.646766225
355903,0.646901306
352593,0.647072738
357542,0.647142656
358698,0.647179094
360916,0.647192874
366451,0.647317951
357008,0.647376649
353215,0.647671053
352863,0.647920697
364249,0.648178938
352820,0.648309109
352368,0.648328453
357463,0.64834771
364877,0.648498085
367438,0.648541688
358345,0.648918835
369699,0.649102709
363333,0.649102709
368233,0.649181215
368909,0.649197446
366947,0.649523222
369238,0.650458247
355859,0.650511526
374838,0.650575037
358211,0.650636305
361978,0.650648596
361373,0.650741085
369605,0.650753253
362426,0.651200922
364193,0.651479842
368938,0.651540162
366409,0.651650964
356500,0.652297667
358705,0.652360489
370026,0.652490339
352703,0.652722868
360029,0.652838358
361274,0.65287964
374803,0.652956591
371436,0.653343267
357866,0.653590194
370459,0.65374582
372170,0.654127895
364131,0.654386613
353367,0.654702672
373011,0.655427801
373499,0.655427801
370729,0.655882171
352965,0.655882171
371472,0.655882171
370283,0.656218177
366594,0.65623458
372720,0.65624674
364075,0.656374557
360080,0.656699803
360003,0.65678711
370027,0.657157357
366408,0.657285741
374186,0.657511881
360131,0.657659687
373656,0.65766703
368548,0.657731871
356696,0.65778302
352088,0.657886134
371468,0.658080359
363221,0.658155717
364372,0.658201694
370229,0.658288512
371217,0.65830609
370080,0.658732532
372376,0.659029281
357025,0.659299788
374581,0.660274347
351703,0.660304519
357627,0.660624054
365698,0.660905517
357210,0.66105034
354995,0.661100566
357967,0.661216594
366496,0.661326945
374970,0.661900224
371668,0.663112804
355919,0.663128797
370604,0.66319348
372940,0.663496272
362650,0.663528465
365316,0.663528465
366889,0.66358814
352791,0.663623679
372942,0.664027654
367996,0.664373987
350684,0.664686611
370614,0.664824453
361034,0.664893795
371875,0.664946291
357047,0.665692801
353291,0.665821479
374691,0.665821479
362166,0.665821479
366762,0.666833726
372741,0.666836178
373107,0.66699173
372349,0.667816504
370681,0.667816504
356260,0.669666619
369047,0.669891204
367392,0.66992218
363596,0.670064194
373682,0.670143767
370874,0.670155197
352752,0.670790742
365007,0.670897831
373292,0.671265548
362579,0.671574186
369318,0.671615315
351294,0.671811328
352445,0.671844883
371721,0.671886425
366387,0.672356101
357756,0.672511265
355235,0.672598783
367670,0.672945603
371304,0.673079144
353794,0.6732036
366448,0.673311647
361948,0.673622886
362689,0.673863668
353217,0.674650334
351901,0.674753255
369774,0.67479399
364490,0.674860758
373627,0.675101353
373412,0.675186169
374658,0.675396023
362583,0.675538646
355916,0.676090977
371911,0.676203302
353795,0.676518512
364247,0.676806825
360793,0.676851729
366520,0.677443811
372130,0.677700324
374705,0.678353023
372707,0.679271876
367511,0.679439418
370777,0.679496319
372580,0.679765186
350753,0.680320099
361321,0.680413534
357273,0.680675898
371765,0.682038459
374890,0.682186408
368196,0.682186408
353824,0.68236861
373123,0.682552078
359470,0.682630542
364446,0.68280885
371249,0.682848937
360190,0.683195061
352798,0.683935921
370146,0.684138464
365819,0.684179633
361083,0.684221286
352045,0.684221958
364652,0.685119204
360742,0.685171354
359558,0.685171354
374634,0.68517388
351467,0.685189473
358011,0.685919553
366405,0.68646537
360931,0.68646537
374183,0.68665148
363785,0.686702172
359087,0.687173369
365561,0.687183785
368496,0.687546973
362559,0.687579207
365722,0.687706699
356733,0.688051351
357581,0.688668431
371172,0.689076901
365443,0.689500553
368542,0.68973166
371086,0.689874047
370772,0.689899823
374615,0.690126296
370374,0.69042744
355720,0.691875802
370550,0.692440139
354656,0.692857874
368485,0.693374076
367861,0.693461279
374335,0.693749412
370839,0.693869671
362115,0.693869671
372763,0.693869671
371428,0.693869671
369185,0.693869671
353675,0.693869671
365763,0.693869671
362621,0.693869671
371040,0.693869671
360284,0.693869671
366176,0.693869671
372705,0.694518001
352807,0.694575606
353351,0.695115851
358116,0.695478611
353764,0.69579118
359656,0.696008562
366159,0.696008562
373355,0.696008562
371155,0.696164935
353020,0.696539129
357472,0.696761778
358562,0.696890862
362907,0.696890862
362949,0.696890862
366902,0.696890862
365228,0.696890862
363566,0.697740679
366280,0.697782303
372512,0.698797392
355666,0.698797392
357819,0.698797392
358861,0.698797392
360523,0.698797392
366188,0.698797392
364024,0.698797392
357272,0.699171453
365968,0.699324292
374631,0.699630586
365933,0.700262017
361460,0.700376915
367446,0.700376915
355356,0.700376915
353521,0.700376915
371948,0.700376915
366371,0.700376915
369501,0.700376915
357558,0.700376915
369266,0.700376915
357284,0.700376915
354618,0.700958376
372757,0.700958376
372067,0.700958376
353339,0.700958376
353679,0.700958376
374710,0.700958376
372013,0.700958376
369581,0.700958376
371434,0.700958376
368389,0.700958376
366545,0.700958376
365388,0.700958376
366810,0.700958376
354344,0.701225582
372535,0.701455594
356801,0.70146729
370643,0.701745374
363683,0.702035445
369403,0.702432047
364377,0.702470519
374445,0.702489836
363199,0.702489836
355752,0.703004787
362787,0.703423513
364954,0.703426536
356272,0.703529759
363448,0.703652471
370968,0.703856367
374316,0.703939459
358659,0.703984153
365918,0.704104603
364932,0.704835129
361285,0.70505775
357197,0.705131085
366960,0.705454837
374635,0.705454837
372532,0.705454837
354046,0.705454837
374892,0.705454837
369154,0.705454837
359118,0.705454837
371715,0.705454837
353133,0.705454837
360792,0.705454837
359199,0.705454837
353558,0.705454837
359799,0.705454837
359003,0.705454837
359077,0.705454837
372254,0.705454837
350611,0.705454837
353182,0.705454837
352028,0.705454837
360321,0.705454837
356049,0.705454837
367328,0.705454837
355628,0.705454837
365950,0.705454837
374450,0.705454837
374574,0.705454837
352033,0.705454837
352035,0.705454837
354191,0.705454837
360788,0.705454837
351436,0.705454837
361787,0.705454837
354169,0.705454837
367631,0.705454837
362772,0.705454837
368178,0.705454837
360347,0.705454837
352929,0.705454837
352264,0.705454837
365251,0.705454837
360939,0.705454837
352930,0.705454837
356956,0.705454837
364989,0.705454837
355579,0.705454837
359153,0.705454837
366867,0.705454837
368495,0.705454837
366736,0.705454837
360615,0.705454837
357313,0.705454837
371076,0.705454837
370540,0.705454837
372465,0.705454837
366985,0.705454837
362421,0.705454837
362416,0.705454837
364221,0.705454837
373608,0.705454837
366913,0.705454837
356316,0.705454837
359539,0.705454837
352174,0.705454837
363712,0.705454837
364567,0.705454837
362750,0.705454837
353355,0.705454837
368873,0.705454837
358252,0.705454837
365762,0.705454837
357624,0.705454837
367448,0.705454837
356366,0.705454837
361796,0.705454837
366555,0.705454837
360942,0.705454837
353589,0.705454837
363617,0.705454837
354786,0.705454837
351992,0.705454837
363939,0.705454837
353878,0.705695019
351493,0.706008265
367012,0.70608839
371278,0.70608839
367545,0.706437349
358590,0.706554732
371322,0.706673442
359310,0.707071407
365143,0.707322077
372937,0.707475486
351781,0.707489448
