,target
2369,0.029077612440129193
2370,0.03178748409969952
2371,0.0076035495140951825
2372,0.011287868491212539
2373,0.0070289552985079795
2374,0.061094800897994864
2375,0.003944171984113379
2376,0.0418422041827711
2377,0.005330631303087732
2378,0.010577005669865148
2379,0.041383003099686046
2380,0.028234603850209844
2381,0.04696202655426071
2382,0.007281462352202515
2383,0.05818867828145237
2384,0.0892798561229266
2385,0.059127868686791776
2386,0.8930396448708399
2387,0.07637704899581388
2388,0.021882111659234437
2389,0.006994813235493543
2390,0.026466427585190456
2391,0.09308578159361121
2392,0.004286523859717528
2393,0.7916575445373206
2394,0.7957368489565722
2395,0.19598460597433345
2396,0.05793646573046697
2397,0.8153831395745063
2398,0.002195518186523894
2399,0.005919114105945675
2400,0.05246562583976282
2401,0.18104674388269193
2402,0.028288353926682535
2403,0.014873678808365895
2404,0.036376863653447694
2405,0.08908316876137023
2406,0.09834463112065005
2407,0.04561182714876135
2408,0.25670587647587156
2409,0.2252543525775006
2410,0.8025347160748791
2411,0.0037925645318618137
2412,0.02976728836531514
2413,0.2603213052473328
2414,0.09234830419757398
2415,0.19930803340778738
2416,0.06071292181681666
2417,0.04957584017483998
2418,0.0029774172181113922
2419,0.13778066544632225
2420,0.18719909988099293
2421,0.8705465404818378
2422,0.17801729847525968
2423,0.14243523771029962
2424,0.8224434737207774
2425,0.19070320089306264
2426,0.027446548329123268
2427,0.04372040655675297
2428,0.13416562139728752
2429,0.26816849438741874
2430,0.13618226042523393
2431,0.7972803015335295
2432,0.019798046004414763
2433,0.011144476603791946
2434,0.08213017042302573
2435,0.1378890013302108
2436,0.06683187544686905
2437,0.19317609854082796
2438,0.2005185108542325
2439,0.00712558237112378
2440,0.21249437651410436
2441,0.1751548719251746
2442,0.05926479301689072
2443,0.08326084862036326
2444,0.8100885701286948
2445,0.08949450585453723
2446,0.8403173236480426
2447,0.171034875183416
2448,0.21996412357737524
2449,0.15804107924049166
2450,0.20806076979249633
2451,0.058780160497529724
2452,0.024619831793085606
2453,0.05899192105186898
2454,0.006347065367323053
2455,0.048513253321617184
2456,0.0050970123872586025
2457,0.1672666310044622
2458,0.010392021630466266
2459,0.008810236015702801
2460,0.011009697443591888
2461,0.07760941484446945
2462,0.01166938612616366
2463,0.032486149156196145
2464,0.03944474177395274
2465,0.004634632647698681
2466,0.004243184678284224
2467,0.026653399212722154
2468,0.008175837160197316
2469,0.0018882747386646508
2470,0.08566758292120515
2471,0.08868475451759347
2472,0.127027245041784
2473,0.002519833496962731
2474,0.004561469009272502
2475,0.010886650804582964
2476,0.05043052477490995
2477,0.08776692198089123
2478,0.11043188674333337
2479,0.010131171691701878
2480,0.05859922354356886
2481,0.06197492038977821
2482,0.0022616118112673152
2483,0.0930731929170513
2484,0.016110885545267597
2485,0.05348203977941743
2486,0.10010526470556344
2487,0.08437631482442981
2488,0.07194569408463374
2489,0.060061905209726284
2490,0.13500779724364514
2491,0.08639786880410684
2492,0.011188711787406847
2493,0.08720043817879414
2494,0.07053756683215716
2495,0.01685514218728201
2496,0.003465214424687158
2497,0.8325367484117543
2498,0.06596047172095783
2499,0.018605195123430996
2500,0.04523303378189194
2501,0.1507848188236723
2502,0.0039925515087623166
2503,0.00335811195038626
2504,0.05145374008457103
2505,0.2184983653733083
2506,0.18150165245433492
2507,0.05340013867524644
2508,0.18767083082482994
2509,0.0062978765770583004
2510,0.03578609893374186
2511,0.0537687423892163
2512,0.12955161097151036
2513,0.05559970990407176
2514,0.046459921669605324
2515,0.2954305431890193
2516,0.003944479752294185
2517,0.027837707323884416
2518,0.08289679345035042
2519,0.18026965236716885
2520,0.04689858616837216
2521,0.22401624834603576
2522,0.015695347973206934
2523,0.7987984939142845
2524,0.15505105450009604
2525,0.11204704683078691
2526,0.028403246947058255
2527,0.07474147144803689
2528,0.08870051654899755
2529,0.22541300211459434
2530,0.1139441534242898
2531,0.8503633546915067
2532,0.09841019068323739
2533,0.0956550190579283
2534,0.025172240033582278
2535,0.7606374291486304
2536,0.033532229400427105
2537,0.05194370199667081
2538,0.11395951574860198
2539,0.050395799169387176
2540,0.11873553024930072
2541,0.010210316733752715
2542,0.11205780922934172
2543,0.0027533431794685686
2544,0.06940755623524861
2545,0.025406173250390258
2546,0.014198109784656163
2547,0.04793457085342181
2548,0.08420158019415076
2549,0.20708671189415517
2550,0.10038242121880435
2551,0.005995364501532936
2552,0.09819126621526696
2553,0.030426907523151817
2554,0.019859316924319644
2555,0.031186699179902445
2556,0.8793199554079898
2557,0.02027040638470753
2558,0.0030757414619905494
2559,0.0860024012106993
2560,0.003285746333160313
2561,0.014645125383412203
2562,0.00759842715622693
2563,0.004122232710099869
2564,0.006599383406560724
2565,0.013836690799498839
2566,0.15150204180680862
2567,0.08406848618317704
2568,0.002849668786225586
2569,0.02373505317027967
2570,0.005675134531173033
2571,0.005643603742867198
2572,0.003601499233529117
2573,0.07279497021986103
2574,0.012060023079615668
2575,0.8338996664712405
2576,0.009265997396824209
2577,0.02854086441516898
2578,0.013352394776704586
2579,0.8306781603188137
2580,0.0033785452991777387
2581,0.01752031643381143
2582,0.005341278237376248
2583,0.0749966556494989
2584,0.7802214607318796
2585,0.08107399455091503
2586,0.11944707482198122
2587,0.2136792024580735
2588,0.129717725967105
2589,0.046626781838146475
2590,0.022096481629557546
2591,0.017709695161070654
2592,0.047325559953424995
2593,0.14012393653737393
2594,0.9179704641511048
2595,0.006326876512294621
2596,0.04945705624394599
2597,0.13588752315675803
2598,0.017679637323674037
2599,0.27100863108418394
2600,0.06678591119353866
2601,0.11043172089552562
2602,0.11221831232266968
2603,0.15322873993223207
2604,0.007939531857397649
2605,0.03526136861649732
2606,0.12345731050379884
2607,0.18609522905788675
2608,0.0027118881247213153
2609,0.024651070192684168
2610,0.0815105823211263
2611,0.004599715360638145
2612,0.003603234966228959
2613,0.22205056311852442
2614,0.015097672911389047
2615,0.005284063881186951
2616,0.002977586725960316
2617,0.01201644693872831
2618,0.017838934445188952
2619,0.010825433092558774
2620,0.0025465451963366708
2621,0.013286983900560824
2622,0.024260715968782758
2623,0.026252111235911844
2624,0.014848824357299872
2625,0.0067137077647992345
2626,0.008226595663638725
2627,0.009649216967437736
2628,0.09315230104567157
2629,0.0942250022420193
2630,0.002209956462050923
2631,0.10895578321607381
2632,0.033016912337591325
2633,0.21827104044355297
2634,0.8650815215203095
2635,0.011940317171082538
2636,0.008265338102852796
2637,0.24271709189222687
2638,0.0732472719924468
2639,0.03527388418757732
2640,0.003898642590781384
2641,0.004034771843070885
2642,0.012616944911859072
2643,0.7923099441570419
2644,0.2302534899167312
2645,0.06267750716429102
2646,0.018560035101868533
2647,0.26588634427402824
2648,0.12286802813816698
2649,0.14818392795751512
2650,0.2582901934145601
2651,0.09307921576914763
2652,0.06917405956768502
2653,0.8292676707679234
2654,0.8562598647002306
2655,0.13375841930089455
2656,0.8354246361747085
2657,0.12047045958169875
2658,0.17541884763044183
2659,0.3030367012677343
2660,0.19783168366073464
2661,0.014813237788544853
2662,0.015860544760880755
2663,0.00937831338997769
2664,0.005908952778073422
2665,0.02172293775352879
2666,0.0032678524318844205
2667,0.004402066157599281
2668,0.005303120062279421
2669,0.05191923217124449
2670,0.025193540697556648
2671,0.002564509587767681
2672,0.08314594396919582
2673,0.009044153994467178
2674,0.011872621697037632
2675,0.04885185842124327
2676,0.003339584573078226
2677,0.006211794548296624
2678,0.01858454153309698
2679,0.015630505265383083
2680,0.06518052666445347
2681,0.1394348864830864
2682,0.8351366513678637
2683,0.15047639957795092
2684,0.8173678303996519
2685,0.04388332562468943
2686,0.04753911671101545
2687,0.21076695998482445
2688,0.06107135776230112
2689,0.07426728148077215
2690,0.029612573920272788
2691,0.10506504279107197
2692,0.0027274915256545007
2693,0.013888851803598994
2694,0.003671630056375101
2695,0.028746354066868075
2696,0.04296754605428459
2697,0.09728021960298772
2698,0.7557264556244263
2699,0.8913812182373226
2700,0.06552354232777749
2701,0.06546399327933364
2702,0.023668551204242123
2703,0.20691180372380968
2704,0.039968312768716124
2705,0.11125545597462486
2706,0.006886057828281942
2707,0.772388614182506
2708,0.20499740410519451
2709,0.0802142937989801
2710,0.01941534730067406
2711,0.009824467773542404
2712,0.059913650919571605
2713,0.0479771372871039
2714,0.016115930514884896
2715,0.03154399796826375
2716,0.07797169216086482
2717,0.04369330331455883
2718,0.16410612490639465
2719,0.007761782882360617
2720,0.18320296534980599
2721,0.7546810541372168
2722,0.05931165324937721
2723,0.23780350991305224
2724,0.07806869810048511
2725,0.8370801278659017
2726,0.7798306831108777
2727,0.1555960569970542
2728,0.011781640721019115
2729,0.02336414354995024
2730,0.09325208784669665
2731,0.1266875731485925
2732,0.13943723498786315
2733,0.03751075172725919
2734,0.0027820723843873644
2735,0.018428556774084965
2736,0.10297117620535859
2737,0.004155591388912803
2738,0.10872422061370911
2739,0.06278398008355618
2740,0.08438761630904179
2741,0.12625314143812774
2742,0.13594878491599974
2743,0.17915785819849467
2744,0.10309535332743677
2745,0.18611878650687896
2746,0.7625937940352612
2747,0.12454532278692025
2748,0.016347573125324345
2749,0.09519017454363882
2750,0.07090154285469952
2751,0.055333254755763374
2752,0.24687480304567677
2753,0.11953796694093531
2754,0.20795359215265408
2755,0.17446705562612552
2756,0.13590227769936494
2757,0.12431577435723734
2758,0.7718564778579875
2759,0.16093547723137624
2760,0.002232357159997
2761,0.14892777078642916
2762,0.03158195889511166
2763,0.11506648792319597
2764,0.010559716349425813
2765,0.10293410419763142
2766,0.05905563449673561
2767,0.11573695560465029
2768,0.8660462182944437
2769,0.005422451028610917
2770,0.022018440989204656
2771,0.0018965127654457044
2772,0.02020804298316771
2773,0.06255783818817696
2774,0.0029005364676753485
2775,0.059869090366575575
2776,0.007286062301250336
2777,0.026618931933182204
2778,0.11010613419519825
2779,0.0031801586593430374
2780,0.0061491866953962224
2781,0.011817459586893222
2782,0.0253355798214913
2783,0.003564829670615461
2784,0.008427215066615767
2785,0.008567644930008502
2786,0.02744459001280095
2787,0.004101124924437423
2788,0.06091976579088319
2789,0.1789677295178012
2790,0.09711536371714978
2791,0.15776543311772923
2792,0.005082765311186998
2793,0.021054837853823862
2794,0.09288677485210325
2795,0.04624532268135865
2796,0.06438532427245584
2797,0.20232660675910272
2798,0.8208402084104582
2799,0.7865471970540071
2800,0.9045486791830477
2801,0.17192266585726979
2802,0.011719002176126717
2803,0.8985593139127581
2804,0.04115942072284217
2805,0.06402276432875104
2806,0.022971569104742434
2807,0.015042762875065906
2808,0.015312424291305502
2809,0.001973036144921873
2810,0.20588548563276743
2811,0.06530135239104057
2812,0.04156956237439949
2813,0.004117001542449943
2814,0.09200601125899564
2815,0.051661394025803234
2816,0.05184982073819933
2817,0.023033868219928727
2818,0.06852478627258923
2819,0.030388704480927294
2820,0.01704116423653913
2821,0.002383751149897907
2822,0.8307797781334799
2823,0.1040934830797883
2824,0.11975378354041345
2825,0.8836748697152144
2826,0.8865021804506575
2827,0.20594457428917826
2828,0.19465160996702877
2829,0.8941377722309636
2830,0.8145516775652306
2831,0.04530096264283836
2832,0.1318736620420673
2833,0.08004418819413585
2834,0.08192465570858842
2835,0.14100592950884708
2836,0.2181559562083821
2837,0.012046061745571171
2838,0.0069818622323108105
2839,0.039667075322390964
2840,0.05818822129265692
2841,0.0019455313853354412
2842,0.13126719609154408
2843,0.04968575279904753
2844,0.13532941090552184
2845,0.925289043079103
2846,0.009805860462861384
2847,0.07822563405922849
2848,0.03418215892378467
2849,0.014193408785763117
2850,0.029404379809203705
2851,0.17243445553011477
2852,0.19975757333289806
2853,0.03835806761808158
2854,0.057040780586610634
2855,0.8165795023654094
2856,0.8742941101085311
2857,0.05125534835861362
2858,0.013615132265840817
2859,0.04874957053657789
2860,0.10804514883208974
2861,0.07828394148262868
2862,0.1443190584830259
2863,0.09048468616929412
2864,0.10939612074809164
2865,0.8408748807235792
2866,0.04908692310746062
2867,0.07441824137954209
2868,0.8705427551241731
2869,0.20618410046309524
2870,0.043635669877139904
2871,0.08207961120637629
2872,0.0409121818537888
2873,0.13096296569185392
2874,0.26204557625012226
2875,0.7990289188047743
2876,0.027910932353575044
2877,0.04712316406803741
2878,0.04711367205813986
2879,0.0026788665186135044
2880,0.008505405746939558
2881,0.004342225155910496
2882,0.0181182943158774
2883,0.08427361938296282
2884,0.012224363071091295
2885,0.29805290064185813
2886,0.04128005779819123
2887,0.057608894501734016
2888,0.04157421225884851
2889,0.0033445089605816454
2890,0.0022673348509584293
2891,0.045639235412703205
2892,0.022826643164414007
2893,0.020122522065188005
2894,0.02535815053032229
2895,0.04115378951826592
2896,0.004643143993933231
2897,0.024021141602403814
2898,0.12385657645719009
2899,0.004697455364615004
2900,0.09568140667203638
2901,0.8150433517174152
2902,0.0042370314078999756
2903,0.07497580418279465
2904,0.057835799765745065
2905,0.008334561333410127
2906,0.01797175800111954
2907,0.1992217906669336
2908,0.01144452482286364
2909,0.007992609813468877
2910,0.048453011948454916
2911,0.018135505300447677
2912,0.011526589947440474
2913,0.01865325732973766
2914,0.049966657233226
2915,0.04486446292808006
2916,0.7698787139444543
2917,0.12805981164163388
2918,0.17148662819092997
2919,0.9395350529962471
2920,0.03861878097238242
2921,0.05600048032926262
2922,0.8342462115237141
2923,0.222968857009125
2924,0.005327605411125363
2925,0.0627005665557275
2926,0.07541484020700437
2927,0.028210146250861434
2928,0.18973194388242054
2929,0.06646669718537618
2930,0.7624667704231487
2931,0.009420164865516422
2932,0.013948066036506803
2933,0.018584397919999454
2934,0.10922694402484874
2935,0.02664436615209257
2936,0.25667101965178213
2937,0.0356489838433593
2938,0.08560601721464259
2939,0.22575720416272754
2940,0.07654230400490195
2941,0.8817835932060905
2942,0.17790099949471724
2943,0.11251500504930731
2944,0.12651709527420377
2945,0.8642533859963799
2946,0.1867740477302654
2947,0.18974739994429304
2948,0.10302702113810193
2949,0.13745306746832267
2950,0.045403402623372974
2951,0.08875356845099945
2952,0.02041118060608222
2953,0.08922061818510735
2954,0.07661293862298398
2955,0.02845224524216147
2956,0.07510283183607062
2957,0.04032285536592013
2958,0.033686805357322346
2959,0.08389859706995564
2960,0.09583036136675724
2961,0.03510845105709214
2962,0.8837053061293924
2963,0.0661005045865049
2964,0.0028896614740463273
2965,0.7459130883293013
2966,0.14284692784870368
2967,0.036984038119221435
2968,0.8575087609947496
2969,0.05060220141305013
2970,0.18124362951794534
2971,0.10952699504219918
2972,0.12977556865519133
2973,0.19072336048848504
2974,0.06731801430540357
2975,0.03599340909793193
2976,0.20580245724987012
2977,0.01624103046907427
2978,0.7835669780116943
2979,0.07728418244145824
2980,0.03783876626136992
2981,0.18509452150397468
2982,0.03544076889620286
2983,0.04349636415367185
2984,0.07080445672415348
2985,0.029076087328414445
2986,0.1160885882240048
2987,0.1250706189018691
2988,0.0109795110578927
2989,0.05787331351491911
2990,0.020751244285295758
2991,0.04227410542662854
2992,0.00809287988562233
2993,0.005048856022293347
2994,0.01852797046072293
2995,0.004888129326456808
2996,0.007739865351521811
2997,0.008697643590736942
2998,0.03949185585629873
2999,0.04924736813713354
3000,0.007978146174486786
3001,0.031934826090244665
3002,0.1476490369620779
3003,0.19632526598659733
3004,0.011811331788000146
3005,0.13151667926322894
3006,0.0056339105536458815
3007,0.09239172382261644
3008,0.25913704742777316
3009,0.8295079782082526
3010,0.06381414679338843
3011,0.009752138307689432
3012,0.11450090111195525
3013,0.17670448435774425
3014,0.010808423634330135
3015,0.055200441671836305
3016,0.024011245576883777
3017,0.01566383101407547
3018,0.04793400292345815
3019,0.0795992139341939
3020,0.06116806133147461
3021,0.006094926798675141
3022,0.16012785658712378
3023,0.019671137886336298
3024,0.007175312317604952
3025,0.012627257186747327
3026,0.2717901399006045
3027,0.009508759346676164
3028,0.8687337755595852
3029,0.23961296545236227
3030,0.24659223895442645
3031,0.11271770852438365
3032,0.12544434296943713
3033,0.03794352780014247
3034,0.394480884202254
3035,0.11900424433698521
3036,0.17441184493165615
3037,0.04937292308413744
3038,0.17536945929753708
3039,0.010400801457903027
3040,0.025270778425220613
3041,0.08797470412708987
3042,0.02678682680847019
3043,0.03795272102393647
3044,0.025436988948460387
3045,0.10320504424754391
3046,0.1175653409008454
3047,0.0028012506452491106
3048,0.003696309556719333
3049,0.02963786564780689
3050,0.0026968881733872986
3051,0.00481820770382845
3052,0.12714773338185373
3053,0.19766654900818006
3054,0.053465656519697945
3055,0.7624664895724695
3056,0.05036795029229977
3057,0.005082516830320938
3058,0.01607876759545792
3059,0.021917890891355162
3060,0.0058568093653086056
3061,0.006465137766925886
3062,0.052925890022686266
3063,0.13395401067031706
3064,0.040314229186663664
3065,0.06748270294749704
3066,0.0045215749692121086
3067,0.0815356970008256
3068,0.039188502119215964
3069,0.0708521186696388
3070,0.01726546108067471
3071,0.002883443965609996
3072,0.13820918500025497
3073,0.00440335934445691
3074,0.007304181236948878
3075,0.021932505397724684
3076,0.053926099000740996
3077,0.05094067827156674
3078,0.012353768502802316
3079,0.00937732843214146
3080,0.00534387280528713
3081,0.11769763697929081
3082,0.004780877684451459
3083,0.15215282798379645
3084,0.013375500237023018
3085,0.1492892089358837
3086,0.8231116325927015
3087,0.09841064816231852
3088,0.06974322087772392
3089,0.016102816384460494
3090,0.10405194407499496
3091,0.011614175701910368
3092,0.04052369349904195
3093,0.10560215090735972
3094,0.0882202973562408
3095,0.026912741664213615
3096,0.009637982366388428
3097,0.29397259318281926
3098,0.016301752506540076
3099,0.14111909180093543
3100,0.0152702764030064
3101,0.23566486211504167
3102,0.03353961831195
3103,0.12869082455383737
3104,0.09794786211566565
3105,0.15420410589286704
3106,0.02597307073939878
3107,0.18172946880876933
3108,0.0833681546016807
3109,0.03642068506529461
3110,0.05448636749578784
3111,0.04244083763823898
3112,0.0030594887500657413
3113,0.05568253457887201
3114,0.1220047708559921
3115,0.00867161095913307
3116,0.9338832378681741
3117,0.25716891537321
3118,0.10601023197236228
3119,0.25765010835635743
3120,0.16081457651366465
3121,0.10141974698732077
3122,0.0025845662642216705
3123,0.031188437411708403
3124,0.024267653981803406
3125,0.00603934507644656
3126,0.003170359027350334
3127,0.8411677443528214
3128,0.08880412854244586
3129,0.004443378906964797
3130,0.023077146154368053
3131,0.04482629344266872
3132,0.007251256197579919
3133,0.8071864520071269
3134,0.016954895488973713
3135,0.0411783267627549
3136,0.08226964404635799
3137,0.005234267734371718
3138,0.04862936412387229
3139,0.004658803545068888
3140,0.0034909051465442367
3141,0.10173801119410016
3142,0.0257518544028139
3143,0.0025015976003602003
3144,0.0036816063205440887
3145,0.022390353369185892
3146,0.13100455252992455
3147,0.032275174754455675
3148,0.1687752835723282
3149,0.052351952689468254
3150,0.046220468170172294
3151,0.07282705770491589
3152,0.009832543439949448
3153,0.8993748887162647
3154,0.04655384573856484
3155,0.9239955605016725
3156,0.14294983238759887
3157,0.7956809362664842
3158,0.9602831260641249
3159,0.15407893130729775
3160,0.09131137062970475
3161,0.1505628674817962
3162,0.761905934534214
3163,0.10684425077100794
3164,0.7525575909678381
3165,0.08754175505094892
3166,0.030217807103308004
3167,0.06293528019364894
3168,0.12623426743948163
3169,0.08941498915324646
3170,0.009032842157570688
3171,0.018051275267420605
3172,0.003721649170274854
3173,0.9095668051777288
3174,0.03862223185371795
3175,0.00878563329922265
3176,0.02274048198298271
3177,0.2084389387902319
3178,0.028095185473676117
3179,0.0033536881236028975
3180,0.029200422600490373
3181,0.0029086500104744586
3182,0.03206002203630669
3183,0.10369990672365943
3184,0.007049222691599339
3185,0.048628233126603575
3186,0.15688380525547016
3187,0.054737428718547754
3188,0.24762946690845014
3189,0.863115971009442
3190,0.20389602020230158
3191,0.009843363518374903
3192,0.021801239471969918
3193,0.0053409124225308096
3194,0.06094343839111399
3195,0.0029019717398741326
3196,0.005162681718201677
3197,0.1743690770498949
3198,0.013086135259021144
3199,0.1263731851494855
3200,0.2030735506228473
3201,0.17099302789588133
3202,0.015473577330889113
3203,0.08559066950580997
3204,0.12023184893233457
3205,0.8935087967644568
3206,0.27904649333842824
3207,0.044561559552835014
3208,0.009758845357334697
3209,0.009706741917057213
3210,0.005408198658145812
3211,0.009694254721258237
3212,0.002626151713620969
3213,0.006193265804512933
3214,0.0026335988878895505
3215,0.003137319544470842
3216,0.009544026639077337
3217,0.019167920205238914
3218,0.09668105244563392
3219,0.06530589436202465
3220,0.02002607357857768
3221,0.09073249201003547
3222,0.07717520987355428
3223,0.00676478562513107
3224,0.004917663035237931
3225,0.0850616230493872
3226,0.08443584093029359
3227,0.028041100812335847
3228,0.053921031914413685
3229,0.009897450561289859
3230,0.21531708243113454
3231,0.14707601531247624
3232,0.1091284116520281
3233,0.003060969287085959
3234,0.16343736008064066
3235,0.10782407264755438
3236,0.017605176575148828
3237,0.8989583960820677
3238,0.0021097219267502227
3239,0.012017152617485807
3240,0.14789192369179288
3241,0.8963893622746972
3242,0.7783916601547064
3243,0.8124471827511206
3244,0.07498290525948886
3245,0.20926996113253496
3246,0.807885480952812
3247,0.028643939366190193
3248,0.08649566804642836
3249,0.1966081532130119
3250,0.03307232920534918
3251,0.08518448415952716
3252,0.07544199086727336
3253,0.22252123555602618
3254,0.05804327197229234
3255,0.24156788344509253
3256,0.1313607998135756
3257,0.03520644941823288
3258,0.08095782653245913
3259,0.061741483248319975
3260,0.0025942605503538273
3261,0.8542057823917195
3262,0.04033434791718613
3263,0.02514948627055084
3264,0.007668281035425557
3265,0.04610804936118914
3266,0.0035016283767930296
3267,0.002179226394407053
3268,0.015197602559182606
3269,0.0032974905866303594
3270,0.0031438131956875357
3271,0.028529834241680464
3272,0.025718710587002713
3273,0.0044403346533858695
3274,0.007924485606640864
3275,0.002269331658793328
3276,0.043481257538854054
3277,0.0314452238192202
3278,0.02426269487576132
3279,0.8063576586029583
3280,0.08677780705254944
3281,0.09475203761818557
3282,0.04411304818291382
3283,0.05822133310539965
3284,0.0715484443495974
3285,0.055057956690132664
3286,0.008190904508663941
3287,0.12030360115604198
3288,0.04318636570947661
3289,0.03885478559864041
3290,0.09128781210305227
3291,0.23278654454451825
3292,0.021945762553601686
3293,0.04657963589492992
3294,0.10158901641904099
3295,0.020126146446523538
3296,0.06233268242874424
3297,0.03429979255369657
3298,0.17116977620055912
3299,0.03899581329540089
3300,0.1503100182464628
3301,0.02127463722931765
3302,0.00300881879194937
3303,0.001681067850152704
3304,0.005601522668230256
3305,0.11731222054730603
3306,0.06873411021744762
3307,0.025346251294274084
3308,0.15922635912449867
3309,0.0645401321082058
3310,0.08900762826366945
3311,0.003314643274623878
3312,0.011535646654797066
3313,0.024669516077676215
3314,0.7994807011054825
3315,0.034970350128375
3316,0.0023916033874850995
3317,0.060453041896840844
3318,0.20996382891563406
3319,0.116263869726238
3320,0.017867889377869893
3321,0.00982055977960287
3322,0.15331063345876053
3323,0.0018690475835597535
3324,0.7092914300243982
3325,0.9144621538548459
3326,0.2091509911947684
3327,0.10423499749784913
3328,0.11580645255038544
3329,0.004238992103002245
3330,0.01529497029746351
3331,0.005189677563690784
3332,0.15950169359528427
3333,0.10096351306529149
3334,0.02029129506377734
3335,0.9576562726888949
3336,0.18491751831901657
3337,0.07970876329404403
3338,0.019781339060720177
3339,0.8404661751695021
3340,0.013552769816742966
3341,0.05140431914847134
3342,0.02067046016352171
3343,0.0027929468888330637
3344,0.09772598078086757
3345,0.8184621312666513
3346,0.8494100239692417
3347,0.8300244173078175
3348,0.007643163221012075
3349,0.030501127806095187
3350,0.06825769992767111
3351,0.031765618410481214
3352,0.08768100764599457
3353,0.7985980989781392
3354,0.1691624703140912
3355,0.7495425248661256
3356,0.0031956872508838736
3357,0.06430082774718626
3358,0.09285567156192233
3359,0.22093175691089703
3360,0.13314984239088037
3361,0.06323803914824273
3362,0.1875856147694424
3363,0.09127227521935906
3364,0.1059589713615467
3365,0.003685350536596328
3366,0.002737074273708546
3367,0.7985958649078335
3368,0.0053900976596079645
3369,0.006787933605627112
3370,0.08102924271143076
3371,0.0030190415629689615
3372,0.01591851951620032
3373,0.007253292942738835
3374,0.0732423667794095
3375,0.08147117264670606
3376,0.07318095194668177
3377,0.019250858596130117
3378,0.10188313210424724
3379,0.8163097505226535
3380,0.014979949061403378
3381,0.1254223632802938
3382,0.8396594740174481
3383,0.031055559552346703
3384,0.015011136384218719
3385,0.004586344098812122
3386,0.01639006337067374
3387,0.024750476952505332
3388,0.0031878290968227626
3389,0.013623356489479835
3390,0.006470639970809137
3391,0.04199462940875352
3392,0.11433663781244821
3393,0.14627826088025034
3394,0.18218204702885404
3395,0.21582953599022214
3396,0.14191512989282015
3397,0.23484409711102758
3398,0.1668806941493792
3399,0.0224424843491561
3400,0.15034884282582114
3401,0.2421140169961548
3402,0.01092388303998664
3403,0.777860949019478
3404,0.07795150501322819
3405,0.01661457875387978
3406,0.034700514362328
3407,0.13388234618966724
3408,0.17236215136578167
3409,0.28078381742280073
3410,0.005933309740630501
3411,0.9022681598206473
3412,0.1475237853679239
3413,0.05264676598638428
3414,0.21753968494138293
3415,0.0368828305325225
3416,0.025471221972092034
3417,0.0781597430652941
3418,0.008016773159780912
3419,0.015036406191731255
3420,0.21264773919207344
3421,0.154531603577201
3422,0.0881211267608372
3423,0.05673751088502345
3424,0.07527501453015482
3425,0.05636412972469825
3426,0.10053873002696834
3427,0.8728177042493283
3428,0.008068213163650051
3429,0.013731710927538403
3430,0.057498102357339584
3431,0.823601699650564
3432,0.003142045440231938
3433,0.07488688248904846
3434,0.017885759087125586
3435,0.9561901085302598
3436,0.8235775220893088
3437,0.0877839468621994
3438,0.047496744474567906
3439,0.04716401847467094
3440,0.07375463476762292
3441,0.8851670694555818
3442,0.0036920736528757445
3443,0.012053763327328127
3444,0.15551682052427274
3445,0.30300398646358695
3446,0.026182912276717416
3447,0.025318067627782357
3448,0.021015692451540138
3449,0.02363750222528078
3450,0.0030910951321558265
3451,0.014399558346451504
3452,0.02312058415083824
3453,0.02327515137191465
3454,0.11405981826547404
3455,0.06044421849364943
3456,0.10730500558470085
3457,0.16774911499774778
3458,0.2862875781054249
3459,0.04160267186129499
3460,0.012801317309214218
3461,0.030362193079837535
3462,0.06545631484617384
3463,0.7245540817854715
3464,0.23146405699249584
3465,0.004979887998215487
3466,0.07683336003928445
3467,0.20354211799288152
3468,0.005132474823687792
3469,0.21043000000463302
3470,0.9325032364055257
3471,0.012865465864760395
3472,0.15713763440395281
3473,0.8908574522271293
3474,0.008998161976635147
3475,0.003432257705685696
3476,0.11609710384656995
3477,0.06318045978784234
3478,0.13668296512122935
3479,0.011871298961335295
3480,0.10872447927764418
3481,0.04245539578201249
3482,0.0025571804913376876
3483,0.8773720786847299
3484,0.07750632355036835
3485,0.802981187458943
3486,0.8442796473739728
3487,0.07242134158995886
3488,0.16534373782363526
3489,0.0035857421121749875
3490,0.19583281184933962
3491,0.14836284840375355
3492,0.17784190830217733
3493,0.8680351649540738
3494,0.004826618069249211
3495,0.7768351537822451
3496,0.011706132976446793
3497,0.0946363825891276
3498,0.020658045614532744
3499,0.0037537465695560725
3500,0.017484356531913135
3501,0.06410162994996432
3502,0.19512489612414102
3503,0.1323228425126658
3504,0.026318086710994046
3505,0.005646095513530715
3506,0.8666596480718786
3507,0.013130001870584045
3508,0.11903909879412664
3509,0.07738943694227204
3510,0.04649473554894023
3511,0.006014688024222849
3512,0.002104817323022919
3513,0.12066497792034281
3514,0.09969181273501303
3515,0.0264538788008632
3516,0.05745436799130405
3517,0.013512671390900939
3518,0.006115661448998438
3519,0.023834335841535447
3520,0.19580363777278884
3521,0.17140087295004508
3522,0.06021092715563482
3523,0.23197487701997976
3524,0.014288288929061374
3525,0.11962439672138847
3526,0.8841948905923374
3527,0.011388572629633619
3528,0.024371882390597895
3529,0.0415057599676511
3530,0.1360405675974819
3531,0.058952394502200516
